56 , 3
70 , 2
64 , 2
56 , 4
53 , 5
56 , 5
68 , 1
66 , 3
67 , 3
65 , 3
56 , 6
58 , 1
90 , 2
88 , 2
90 , 3
90 , 4
100 , 4
94 , 1
96 , 3
101 , 4
97 , 3
88 , 3
88 , 4
84 , 4
84 , 5
87 , 4
88 , 5
85 , 5
87 , 5
86 , 5
88 , 6
83 , 5
62 , 1
58 , 2
51 , 5
104 , 2
106 , 2
101 , 5
97 , 4
93 , 2
108 , 2
107 , 2
51 , 6
54 , 5
57 , 6
87 , 6
94 , 2
97 , 5
195 , 1
198 , 1
197 , 1
192 , 1
192 , 2
186 , 1
190 , 1
191 , 2
192 , 3
198 , 2
198 , 3
179 , 1
169 , 1
168 , 1
165 , 1
163 , 1
154 , 1
152 , 1
144 , 3
142 , 2
134 , 1
135 , 1
138 , 2
138 , 3
147 , 4
149 , 3
152 , 2
150 , 3
148 , 4
192 , 4
191 , 4
176 , 1
183 , 1
187 , 1
179 , 2
177 , 1
174 , 1
175 , 1
173 , 1
171 , 1
174 , 2
180 , 2
179 , 3
180 , 3
179 , 4
170 , 1
168 , 2
165 , 2
166 , 2
172 , 1
170 , 2
167 , 2
165 , 3
165 , 4
168 , 3
170 , 3
181 , 3
197 , 3
191 , 5
191 , 6
186 , 2
174 , 3
171 , 3
173 , 3
168 , 4
173 , 4
174 , 4
159 , 1
124 , 2
107 , 3
105 , 2
108 , 3
106 , 3
108 , 4
108 , 5
125 , 2
127 , 2
124 , 3
126 , 3
123 , 3
125 , 3
104 , 3
105 , 3
117 , 3
108 , 6
115 , 1
113 , 1
51 , 7
52 , 7
34 , 4
34 , 5
34 , 6
34 , 7
32 , 6
25 , 9
25 , 10
23 , 12
21 , 13
26 , 10
24 , 12
26 , 11
27 , 11
41 , 4
41 , 5
42 , 5
44 , 2
46 , 1
41 , 6
44 , 3
40 , 6
50 , 7
49 , 7
51 , 8
51 , 9
56 , 7
64 , 3
65 , 4
44 , 4
54 , 6
50 , 9
51 , 10
51 , 11
52 , 11
52 , 12
48 , 7
49 , 9
48 , 9
43 , 5
44 , 5
44 , 6
41 , 7
40 , 7
31 , 6
32 , 7
33 , 7
20 , 14
20 , 15
23 , 13
25 , 12
22 , 13
27 , 12
29 , 7
29 , 8
32 , 8
28 , 12
38 , 2
31 , 8
31 , 9
16 , 10
29 , 12
31 , 10
29 , 13
21 , 15
14 , 10
8 , 5
10 , 6
5 , 4
3 , 3
18 , 12
25 , 13
23 , 14
24 , 14
23 , 15
26 , 13
28 , 13
26 , 14
24 , 15
21 , 16
20 , 16
21 , 17
21 , 18
23 , 16
25 , 15
28 , 14
29 , 14
34 , 8
30 , 14
25 , 16
24 , 16
13 , 10
13 , 11
13 , 12
22 , 18
25 , 17
22 , 19
23 , 19
21 , 19
30 , 15
38 , 3
35 , 8
44 , 7
44 , 8
36 , 8
33 , 8
36 , 9
46 , 2
39 , 7
39 , 8
55 , 7
59 , 2
62 , 2
55 , 8
56 , 8
15 , 10
7 , 5
28 , 15
26 , 17
28 , 16
28 , 17
26 , 18
28 , 18
29 , 18
30 , 18
28 , 19
19 , 16
34 , 9
31 , 18
25 , 18
19 , 17
19 , 18
24 , 19
67 , 4
68 , 4
74 , 3
73 , 3
71 , 2
76 , 4
61 , 2
65 , 5
142 , 3
143 , 3
156 , 1
169 , 4
174 , 5
174 , 6
149 , 4
159 , 2
156 , 2
153 , 2
175 , 6
120 , 1
117 , 4
119 , 1
139 , 3
142 , 4
144 , 4
148 , 5
154 , 2
143 , 4
110 , 2
111 , 2
113 , 2
112 , 2
109 , 6
104 , 4
101 , 6
104 , 5
125 , 4
49 , 10
48 , 10
23 , 20
23 , 21
25 , 19
25 , 20
28 , 20
30 , 19
23 , 22
24 , 22
24 , 23
21 , 20
20 , 20
21 , 21
24 , 24
22 , 22
15 , 11
10 , 7
16 , 11
18 , 18
18 , 19
13 , 13
15 , 12
14 , 13
11 , 7
11 , 8
4 , 4
4 , 5
8 , 6
38 , 8
39 , 9
48 , 11
49 , 11
48 , 12
48 , 13
36 , 10
36 , 11
38 , 9
32 , 18
31 , 19
35 , 11
33 , 18
38 , 10
94 , 3
125 , 5
63 , 3
68 , 5
59 , 3
61 , 3
56 , 9
60 , 3
62 , 3
65 , 6
62 , 4
64 , 6
62 , 5
43 , 8
40 , 9
38 , 11
35 , 12
38 , 12
48 , 14
56 , 10
53 , 12
71 , 3
62 , 6
61 , 6
65 , 7
72 , 3
71 , 4
66 , 7
66 , 8
68 , 6
66 , 9
68 , 7
70 , 4
111 , 3
107 , 6
71 , 5
71 , 6
71 , 7
47 , 14
48 , 15
57 , 10
57 , 11
50 , 11
53 , 13
50 , 12
87 , 7
69 , 7
73 , 4
75 , 4
77 , 4
74 , 4
77 , 5
76 , 5
85 , 6
73 , 5
73 , 6
68 , 8
66 , 10
68 , 9
68 , 10
69 , 10
68 , 11
66 , 11
69 , 11
77 , 6
77 , 7
97 , 6
98 , 6
101 , 7
100 , 7
112 , 3
115 , 2
114 , 2
116 , 4
110 , 6
108 , 7
110 , 7
110 , 8
137 , 3
140 , 3
138 , 4
137 , 4
139 , 4
137 , 5
138 , 5
131 , 2
132 , 2
132 , 3
142 , 5
137 , 6
139 , 5
151 , 3
157 , 2
155 , 2
162 , 1
163 , 2
163 , 3
162 , 3
159 , 3
132 , 4
136 , 6
134 , 2
129 , 1
128 , 2
125 , 6
127 , 3
125 , 7
125 , 8
125 , 9
128 , 3
127 , 4
126 , 9
120 , 2
122 , 3
139 , 6
136 , 7
151 , 4
160 , 3
147 , 5
150 , 4
152 , 4
148 , 6
146 , 5
139 , 7
137 , 7
136 , 8
147 , 6
140 , 7
139 , 8
148 , 7
149 , 7
132 , 5
131 , 5
145 , 5
146 , 6
143 , 5
152 , 5
137 , 8
168 , 5
178 , 4
188 , 1
156 , 3
160 , 4
159 , 4
160 , 5
134 , 3
133 , 5
141 , 7
142 , 7
143 , 7
139 , 9
127 , 9
126 , 10
127 , 10
125 , 10
104 , 6
95 , 3
95 , 4
93 , 3
96 , 6
100 , 8
98 , 7
101 , 8
101 , 9
101 , 10
100 , 10
101 , 11
97 , 7
72 , 7
73 , 7
74 , 7
74 , 8
83 , 6
93 , 4
90 , 5
90 , 6
94 , 4
101 , 12
68 , 12
68 , 13
69 , 13
69 , 14
77 , 8
80 , 2
81 , 2
79 , 3
84 , 6
86 , 7
86 , 8
86 , 9
87 , 9
67 , 13
67 , 14
87 , 10
104 , 7
102 , 12
72 , 8
64 , 7
59 , 4
59 , 5
59 , 6
72 , 9
73 , 9
72 , 10
37 , 12
38 , 13
63 , 7
78 , 8
80 , 3
121 , 3
121 , 4
122 , 4
122 , 5
136 , 9
137 , 9
139 , 10
142 , 8
137 , 10
144 , 7
121 , 5
121 , 6
121 , 7
121 , 8
117 , 5
120 , 8
122 , 8
116 , 5
115 , 5
116 , 6
120 , 9
121 , 9
121 , 10
122 , 10
125 , 11
121 , 11
126 , 11
119 , 9
130 , 5
116 , 7
91 , 6
30 , 20
30 , 21
31 , 21
32 , 21
31 , 22
49 , 15
80 , 4
80 , 5
81 , 5
79 , 8
81 , 6
97 , 8
110 , 9
164 , 4
158 , 4
156 , 4
155 , 4
154 , 4
164 , 5
140 , 10
140 , 11
144 , 8
146 , 7
147 , 7
135 , 9
152 , 6
147 , 8
149 , 8
146 , 8
147 , 9
147 , 10
149 , 9
145 , 8
149 , 10
143 , 8
146 , 10
149 , 11
146 , 11
146 , 12
146 , 13
143 , 9
145 , 13
115 , 7
108 , 8
106 , 6
115 , 8
114 , 8
114 , 9
107 , 8
107 , 9
106 , 9
94 , 5
120 , 11
121 , 12
120 , 12
119 , 12
156 , 5
144 , 13
144 , 14
113 , 9
108 , 9
110 , 10
114 , 10
116 , 8
115 , 10
132 , 6
146 , 14
147 , 14
144 , 15
142 , 9
147 , 15
143 , 15
146 , 15
150 , 11
150 , 12
149 , 12
152 , 7
151 , 12
144 , 16
114 , 11
114 , 12
115 , 12
113 , 12
115 , 13
139 , 11
179 , 5
170 , 4
186 , 3
186 , 4
191 , 7
186 , 5
193 , 4
198 , 4
184 , 1
183 , 2
185 , 5
173 , 6
175 , 7
166 , 4
161 , 5
164 , 6
188 , 2
180 , 5
180 , 6
184 , 5
181 , 6
180 , 7
175 , 8
180 , 8
160 , 6
165 , 6
163 , 6
170 , 5
173 , 7
174 , 8
173 , 8
175 , 9
175 , 10
174 , 10
186 , 6
190 , 7
186 , 7
173 , 10
81 , 7
89 , 6
82 , 7
66 , 14
69 , 15
85 , 9
88 , 10
64 , 8
74 , 9
70 , 15
68 , 15
66 , 15
27 , 20
22 , 23
27 , 21
27 , 22
29 , 21
10 , 8
10 , 9
10 , 10
4 , 6
7 , 6
6 , 6
13 , 14
10 , 11
13 , 15
16 , 12
14 , 15
14 , 16
10 , 12
38 , 14
37 , 14
51 , 12
52 , 13
17 , 19
14 , 17
13 , 17
10 , 13
10 , 14
17 , 20
18 , 20
20 , 21
21 , 23
24 , 25
25 , 25
23 , 25
22 , 25
23 , 26
42 , 8
43 , 9
51 , 13
49 , 16
43 , 10
68 , 16
67 , 16
69 , 16
70 , 16
55 , 10
56 , 11
55 , 11
59 , 7
54 , 13
56 , 12
56 , 13
57 , 13
55 , 13
55 , 14
53 , 14
65 , 15
65 , 16
67 , 17
61 , 7
62 , 7
61 , 8
17 , 21
11 , 14
11 , 15
4 , 7
4 , 8
10 , 15
10 , 16
11 , 16
10 , 17
11 , 17
13 , 18
11 , 18
14 , 18
18 , 21
17 , 22
23 , 27
24 , 27
20 , 23
24 , 28
9 , 17
11 , 19
13 , 19
2 , 4
7 , 7
7 , 8
6 , 8
6 , 9
4 , 9
5 , 9
5 , 10
1 , 4
3 , 9
18 , 22
14 , 19
11 , 20
11 , 21
14 , 20
19 , 23
21 , 25
20 , 25
20 , 26
23 , 28
67 , 18
69 , 17
47 , 15
48 , 16
47 , 16
62 , 8
64 , 16
65 , 17
86 , 10
89 , 10
88 , 11
87 , 11
86 , 11
85 , 11
78 , 9
62 , 9
80 , 8
78 , 10
81 , 8
78 , 11
86 , 12
83 , 7
110 , 11
110 , 12
110 , 13
106 , 10
88 , 12
88 , 13
89 , 13
82 , 8
106 , 11
108 , 10
106 , 12
118 , 12
146 , 16
146 , 17
146 , 18
144 , 17
143 , 17
145 , 18
127 , 11
124 , 11
121 , 13
142 , 17
121 , 14
134 , 9
136 , 10
135 , 10
136 , 11
121 , 15
126 , 12
124 , 12
127 , 12
188 , 3
193 , 5
195 , 2
196 , 3
193 , 6
193 , 7
193 , 8
168 , 6
174 , 11
178 , 5
167 , 6
164 , 7
164 , 8
164 , 9
165 , 9
159 , 6
155 , 5
168 , 7
165 , 10
135 , 11
132 , 7
131 , 7
134 , 11
127 , 13
99 , 10
111 , 13
106 , 13
101 , 13
95 , 6
94 , 6
95 , 7
95 , 8
96 , 8
102 , 13
106 , 14
107 , 14
108 , 14
107 , 15
110 , 14
106 , 15
100 , 13
114 , 13
120 , 15
126 , 13
125 , 13
120 , 16
113 , 13
111 , 14
113 , 14
115 , 14
116 , 14
118 , 13
114 , 14
127 , 14
127 , 15
92 , 6
92 , 7
169 , 7
167 , 7
162 , 6
174 , 12
145 , 19
144 , 19
52 , 14
52 , 15
67 , 19
65 , 18
66 , 19
67 , 20
68 , 20
69 , 20
67 , 21
66 , 21
69 , 21
65 , 21
65 , 22
66 , 22
67 , 22
65 , 23
67 , 23
68 , 23
69 , 23
69 , 24
68 , 24
69 , 25
67 , 24
67 , 25
69 , 26
51 , 15
49 , 17
54 , 14
99 , 13
90 , 13
89 , 14
87 , 13
82 , 9
80 , 9
73 , 10
131 , 8
132 , 8
129 , 5
129 , 6
131 , 9
129 , 7
130 , 9
132 , 9
141 , 17
152 , 12
152 , 13
150 , 13
151 , 13
151 , 14
150 , 14
151 , 15
150 , 15
151 , 16
140 , 17
146 , 19
152 , 16
143 , 19
142 , 19
140 , 18
141 , 19
145 , 20
143 , 20
82 , 10
83 , 10
78 , 12
73 , 11
67 , 26
90 , 14
87 , 14
83 , 11
83 , 12
78 , 13
111 , 15
113 , 15
115 , 15
111 , 16
154 , 5
139 , 18
142 , 20
141 , 20
142 , 21
142 , 22
143 , 22
147 , 19
144 , 22
146 , 20
146 , 21
145 , 22
150 , 16
72 , 11
34 , 18
33 , 21
30 , 22
33 , 22
42 , 10
41 , 10
40 , 10
40 , 11
36 , 14
41 , 11
43 , 11
40 , 12
36 , 15
36 , 16
34 , 22
33 , 23
41 , 12
50 , 17
54 , 15
160 , 7
157 , 5
119 , 16
119 , 17
155 , 6
198 , 5
198 , 6
196 , 4
195 , 4
195 , 5
198 , 7
198 , 8
197 , 8
193 , 9
190 , 8
191 , 8
193 , 10
193 , 11
191 , 9
191 , 10
193 , 12
191 , 11
189 , 8
186 , 8
175 , 12
167 , 8
176 , 12
176 , 13
174 , 13
174 , 14
180 , 9
174 , 15
175 , 15
148 , 19
146 , 22
143 , 23
143 , 24
142 , 24
144 , 24
142 , 25
142 , 26
146 , 23
144 , 25
143 , 26
142 , 27
163 , 9
159 , 7
157 , 6
160 , 8
161 , 8
139 , 19
120 , 17
121 , 17
120 , 18
125 , 14
127 , 16
126 , 16
125 , 16
139 , 20
140 , 20
153 , 16
152 , 17
152 , 18
142 , 28
145 , 25
39 , 14
78 , 14
77 , 14
78 , 15
77 , 15
78 , 16
77 , 16
45 , 8
44 , 11
38 , 15
47 , 17
68 , 26
69 , 27
67 , 27
69 , 28
68 , 28
127 , 17
127 , 18
127 , 19
126 , 19
122 , 17
105 , 15
110 , 16
110 , 17
110 , 18
124 , 16
114 , 15
113 , 16
126 , 20
126 , 21
127 , 21
126 , 22
126 , 23
127 , 23
119 , 18
124 , 17
120 , 19
119 , 19
119 , 20
120 , 20
120 , 21
140 , 21
141 , 28
161 , 9
159 , 8
148 , 20
187 , 8
178 , 6
181 , 9
189 , 9
190 , 11
186 , 9
190 , 12
193 , 13
190 , 13
191 , 13
189 , 13
183 , 5
188 , 13
186 , 10
185 , 10
190 , 14
190 , 15
191 , 15
193 , 14
190 , 16
197 , 9
189 , 16
184 , 10
181 , 10
184 , 11
187 , 13
189 , 17
193 , 15
191 , 16
182 , 10
184 , 12
181 , 11
181 , 12
182 , 12
176 , 15
174 , 16
176 , 16
174 , 17
191 , 17
187 , 14
193 , 16
191 , 18
180 , 12
182 , 13
181 , 13
181 , 14
174 , 18
174 , 19
165 , 11
168 , 8
151 , 18
146 , 25
142 , 29
142 , 30
141 , 30
141 , 31
92 , 8
75 , 9
72 , 12
73 , 12
72 , 13
74 , 12
88 , 14
87 , 15
65 , 24
66 , 27
68 , 29
69 , 29
67 , 29
68 , 30
125 , 23
120 , 22
122 , 18
114 , 16
111 , 18
70 , 29
69 , 30
71 , 29
67 , 30
63 , 16
64 , 24
64 , 25
68 , 31
71 , 30
69 , 31
66 , 30
64 , 26
64 , 27
34 , 23
37 , 16
36 , 17
36 , 18
41 , 13
44 , 12
44 , 13
42 , 13
54 , 16
32 , 23
34 , 24
31 , 23
10 , 21
11 , 22
18 , 23
18 , 24
63 , 27
64 , 28
55 , 16
56 , 16
46 , 17
46 , 18
90 , 15
87 , 16
88 , 16
87 , 17
92 , 9
91 , 15
88 , 17
83 , 13
82 , 13
78 , 17
73 , 13
18 , 25
21 , 26
14 , 21
26 , 25
26 , 26
26 , 27
19 , 26
11 , 23
40 , 14
42 , 14
29 , 22
31 , 24
24 , 29
23 , 29
21 , 27
22 , 29
23 , 30
26 , 28
28 , 22
28 , 23
28 , 24
27 , 28
26 , 29
23 , 31
20 , 27
19 , 27
27 , 29
25 , 29
28 , 29
28 , 30
30 , 24
32 , 24
34 , 25
31 , 25
33 , 25
30 , 25
30 , 26
120 , 23
127 , 24
127 , 25
125 , 24
122 , 19
120 , 24
132 , 10
131 , 10
130 , 10
127 , 26
125 , 25
129 , 10
135 , 12
136 , 12
123 , 19
53 , 16
54 , 17
53 , 17
56 , 17
40 , 15
38 , 16
59 , 8
58 , 13
48 , 17
40 , 16
39 , 16
39 , 17
41 , 16
43 , 14
38 , 17
46 , 19
70 , 31
69 , 32
67 , 31
67 , 32
63 , 28
52 , 17
19 , 28
14 , 22
5 , 11
7 , 9
14 , 23
17 , 25
17 , 26
15 , 23
26 , 30
44 , 14
106 , 16
111 , 19
116 , 15
101 , 14
88 , 18
86 , 17
88 , 19
94 , 8
95 , 9
100 , 14
99 , 14
100 , 15
100 , 16
100 , 17
158 , 8
160 , 9
160 , 10
160 , 11
171 , 5
179 , 12
182 , 14
187 , 15
123 , 20
127 , 27
126 , 27
127 , 28
127 , 29
124 , 25
125 , 27
126 , 29
104 , 15
105 , 16
139 , 21
140 , 31
141 , 32
139 , 31
142 , 32
141 , 33
141 , 34
136 , 13
135 , 13
138 , 31
141 , 35
122 , 20
121 , 24
122 , 24
122 , 25
116 , 16
118 , 20
133 , 11
137 , 31
137 , 32
139 , 32
140 , 35
142 , 35
142 , 36
142 , 37
138 , 32
145 , 26
144 , 26
144 , 27
152 , 19
152 , 20
148 , 21
153 , 20
153 , 21
145 , 27
164 , 11
161 , 11
164 , 12
165 , 12
164 , 13
164 , 14
164 , 15
167 , 9
167 , 10
164 , 16
168 , 10
157 , 8
159 , 11
129 , 11
112 , 19
105 , 17
105 , 18
107 , 16
102 , 14
69 , 33
107 , 17
107 , 18
107 , 19
107 , 20
105 , 19
117 , 20
118 , 21
119 , 24
111 , 20
113 , 19
110 , 20
112 , 20
110 , 21
112 , 21
182 , 15
182 , 16
158 , 11
171 , 6
171 , 7
170 , 7
170 , 8
171 , 8
167 , 11
175 , 19
175 , 20
186 , 15
188 , 17
188 , 18
182 , 17
189 , 18
190 , 18
191 , 19
190 , 19
167 , 12
188 , 19
189 , 19
190 , 20
188 , 20
188 , 21
188 , 22
189 , 22
189 , 23
190 , 23
182 , 18
193 , 17
189 , 24
189 , 25
191 , 23
188 , 25
190 , 25
188 , 26
189 , 26
189 , 27
188 , 27
153 , 22
152 , 22
163 , 16
164 , 17
159 , 12
69 , 34
66 , 32
67 , 33
67 , 34
64 , 29
69 , 35
70 , 35
67 , 35
67 , 36
69 , 36
69 , 37
67 , 37
68 , 37
70 , 37
68 , 38
70 , 38
68 , 39
64 , 30
67 , 39
69 , 39
68 , 40
68 , 41
67 , 41
43 , 15
40 , 17
36 , 19
37 , 19
39 , 18
37 , 20
69 , 41
30 , 27
31 , 27
52 , 18
46 , 20
12 , 23
1 , 5
1 , 6
2 , 9
2 , 10
6 , 11
7 , 11
4 , 11
7 , 12
5 , 12
3 , 11
2 , 11
1 , 11
4 , 12
8 , 17
8 , 18
9 , 21
9 , 22
10 , 23
13 , 23
12 , 24
10 , 24
11 , 24
15 , 24
18 , 28
17 , 28
8 , 22
10 , 25
10 , 26
8 , 23
5 , 13
7 , 23
5 , 14
3 , 12
6 , 23
9 , 26
11 , 26
11 , 27
13 , 24
6 , 24
8 , 26
17 , 29
17 , 30
21 , 29
24 , 31
21 , 30
23 , 32
20 , 30
17 , 31
20 , 31
22 , 32
24 , 32
23 , 33
23 , 34
21 , 32
35 , 25
34 , 26
32 , 27
33 , 27
32 , 28
34 , 27
37 , 21
37 , 22
39 , 19
40 , 19
33 , 28
21 , 33
53 , 18
55 , 17
56 , 18
22 , 34
20 , 33
21 , 34
22 , 35
22 , 36
20 , 34
19 , 34
101 , 17
102 , 17
89 , 19
86 , 18
88 , 20
90 , 19
88 , 21
88 , 22
86 , 19
86 , 20
99 , 17
99 , 18
106 , 20
107 , 21
105 , 20
106 , 21
120 , 25
119 , 25
121 , 25
118 , 25
121 , 26
119 , 26
114 , 19
111 , 21
101 , 18
99 , 19
115 , 19
115 , 20
113 , 21
104 , 20
117 , 25
120 , 26
122 , 26
104 , 21
104 , 22
106 , 22
101 , 19
100 , 19
100 , 20
99 , 20
105 , 22
126 , 30
127 , 30
126 , 31
113 , 22
112 , 22
113 , 23
107 , 22
126 , 32
118 , 26
121 , 27
118 , 27
120 , 27
121 , 28
119 , 27
121 , 29
120 , 29
119 , 29
126 , 33
129 , 12
133 , 12
132 , 12
132 , 13
134 , 13
134 , 14
170 , 9
169 , 10
169 , 11
159 , 13
159 , 14
158 , 14
164 , 18
162 , 16
163 , 18
165 , 18
165 , 19
164 , 19
164 , 20
155 , 7
157 , 14
163 , 20
148 , 22
153 , 23
164 , 21
170 , 11
170 , 12
169 , 12
170 , 13
12 , 27
7 , 26
11 , 28
6 , 26
8 , 27
8 , 28
7 , 28
12 , 28
12 , 29
8 , 29
19 , 35
21 , 36
20 , 36
22 , 37
21 , 37
3 , 13
4 , 14
4 , 15
3 , 15
4 , 16
20 , 37
20 , 38
35 , 27
123 , 26
115 , 21
114 , 23
112 , 23
144 , 28
146 , 27
107 , 23
121 , 30
119 , 30
148 , 23
148 , 24
170 , 14
183 , 18
181 , 18
181 , 19
188 , 28
190 , 27
189 , 28
188 , 29
191 , 27
191 , 28
190 , 28
188 , 30
190 , 29
188 , 31
188 , 32
190 , 30
188 , 33
188 , 34
190 , 31
189 , 34
193 , 18
198 , 9
196 , 9
190 , 34
189 , 35
189 , 36
190 , 36
174 , 20
175 , 21
174 , 21
175 , 22
153 , 24
152 , 24
146 , 28
146 , 29
138 , 33
178 , 12
178 , 13
169 , 14
167 , 13
169 , 15
169 , 16
170 , 16
196 , 10
197 , 10
175 , 23
181 , 20
181 , 21
181 , 22
140 , 36
142 , 38
140 , 37
141 , 38
141 , 39
126 , 34
127 , 34
126 , 35
82 , 14
92 , 15
84 , 13
105 , 23
101 , 20
102 , 20
102 , 21
100 , 21
105 , 24
117 , 27
118 , 30
121 , 31
126 , 36
127 , 36
141 , 40
138 , 34
137 , 34
140 , 40
141 , 41
141 , 42
140 , 42
141 , 43
140 , 43
140 , 44
140 , 45
140 , 46
140 , 47
138 , 35
142 , 43
138 , 36
137 , 36
138 , 37
141 , 47
140 , 48
140 , 49
141 , 49
141 , 50
138 , 38
138 , 39
137 , 39
138 , 40
137 , 40
127 , 37
127 , 38
119 , 31
125 , 36
127 , 39
125 , 37
127 , 40
100 , 22
105 , 25
104 , 25
105 , 26
105 , 27
83 , 14
75 , 12
74 , 13
83 , 15
83 , 16
90 , 20
89 , 22
86 , 21
86 , 22
86 , 23
89 , 23
86 , 24
88 , 23
80 , 10
74 , 14
61 , 9
61 , 10
57 , 18
24 , 34
32 , 29
33 , 29
27 , 30
21 , 38
2 , 15
4 , 17
3 , 17
10 , 28
11 , 29
10 , 29
11 , 30
11 , 31
7 , 29
8 , 30
11 , 32
14 , 24
5 , 26
24 , 35
24 , 36
5 , 27
7 , 30
10 , 32
11 , 33
11 , 34
18 , 35
20 , 39
22 , 38
22 , 39
21 , 39
9 , 32
12 , 34
63 , 30
63 , 31
64 , 31
66 , 41
67 , 42
68 , 42
68 , 43
67 , 43
67 , 44
68 , 44
68 , 45
69 , 45
69 , 46
67 , 45
68 , 46
48 , 18
47 , 20
39 , 20
37 , 23
36 , 27
37 , 27
37 , 28
47 , 21
48 , 21
87 , 24
83 , 17
83 , 18
90 , 23
90 , 24
84 , 18
82 , 18
63 , 32
34 , 29
70 , 46
70 , 47
69 , 47
69 , 48
67 , 46
11 , 35
12 , 35
7 , 31
9 , 33
5 , 28
7 , 32
10 , 35
26 , 31
25 , 36
17 , 35
10 , 36
18 , 36
14 , 25
15 , 25
13 , 35
7 , 33
13 , 36
11 , 36
18 , 37
10 , 37
13 , 37
10 , 38
13 , 38
10 , 39
11 , 39
11 , 40
13 , 39
17 , 37
67 , 47
67 , 48
101 , 22
101 , 23
100 , 23
134 , 15
130 , 12
134 , 16
139 , 49
141 , 51
139 , 50
141 , 52
112 , 24
101 , 24
105 , 28
101 , 25
114 , 24
108 , 23
111 , 24
110 , 24
117 , 30
119 , 32
104 , 28
104 , 29
110 , 25
108 , 24
107 , 24
126 , 40
117 , 31
118 , 32
126 , 41
126 , 42
111 , 25
112 , 25
119 , 33
117 , 32
118 , 33
117 , 33
120 , 33
117 , 34
121 , 33
119 , 34
121 , 34
114 , 25
115 , 25
115 , 26
115 , 27
118 , 34
127 , 42
126 , 43
127 , 43
86 , 25
90 , 25
90 , 26
88 , 24
90 , 27
99 , 23
104 , 30
105 , 30
104 , 31
105 , 31
104 , 32
105 , 32
107 , 25
113 , 25
113 , 26
111 , 26
124 , 37
124 , 38
117 , 35
176 , 23
154 , 24
153 , 25
153 , 26
154 , 26
154 , 27
152 , 26
152 , 27
154 , 28
154 , 29
154 , 30
154 , 31
143 , 43
154 , 32
154 , 33
167 , 14
192 , 28
176 , 24
175 , 24
181 , 23
181 , 24
181 , 25
127 , 44
126 , 44
115 , 28
114 , 28
115 , 29
81 , 18
84 , 19
82 , 19
84 , 20
82 , 20
87 , 25
87 , 26
89 , 27
90 , 28
45 , 20
160 , 14
158 , 15
178 , 14
173 , 21
148 , 25
148 , 26
146 , 30
144 , 43
144 , 44
144 , 45
143 , 45
144 , 46
140 , 52
140 , 53
141 , 53
141 , 54
143 , 46
115 , 30
114 , 30
118 , 35
121 , 35
120 , 35
124 , 39
